Gender,Age,Height(cm),Weight(kg),Lifestyle,Exercise,Daily Calories Intake,Target,"How motivated are you for being healthy
(in %)",Body Mass Index (BMI),Basal Metabolic Rate (BMR),Type,Body Fat Percentage (BFP),Body Type,"Daily Calorie Need (Based on BMR and Exercise)
(in Calorie)","Total Daily Energy Expenditure (TDEE) (Based on BMR and Lifestyle)
(in Calorie)",Suggestion
0,50,182,54,2,3,3358,2,70,16.3,1381.8,2,14.8629,0,2384,3109,2
0,50,182,58,2,0,4106,0,83,17.51,1436.8,2,16.312,0,1724,3233,1
0,50,182,62,2,1,3189,1,72,18.72,1491.8,2,17.7611,1,2051,3357,1
0,50,182,66,2,2,3863,2,90,19.93,1546.8,2,19.2102,1,2398,3480,4
0,50,182,70,2,3,3316,0,82,21.13,1601.8,2,20.6593,1,2763,3604,0
0,50,182,74,2,0,4436,1,77,22.34,1656.8,2,22.1084,1,1988,3728,1
0,50,182,78,2,1,4237,2,81,23.55,1711.8,2,23.5575,1,2354,3852,4
0,50,182,82,2,2,5088,0,80,24.76,1766.8,2,25.0066,1,2739,3975,0
0,50,182,86,2,3,2992,1,76,25.96,1821.8,2,26.4557,2,3143,4099,1
0,50,182,90,2,3,3040,2,63,27.17,1876.8,2,27.9048,2,3237,4223,1
0,50,182,94,2,0,4042,0,80,28.38,1931.8,2,29.3539,2,2318,4347,3
0,50,182,98,2,1,3308,1,65,29.59,1986.8,2,30.803,2,2732,4470,1
0,50,182,102,2,2,5283,2,70,30.79,2041.8,2,32.2521,3,3165,4594,2
0,55,152,50,2,3,2983,0,67,21.64,1142.93,2,22.4195,1,1972,2572,0
0,55,152,54,2,0,2453,1,95,23.37,1197.93,2,24.4971,1,1438,2695,1
0,55,152,58,2,1,3073,2,66,25.1,1252.93,2,26.5747,2,1723,2819,2
0,55,152,62,2,2,3384,0,62,26.84,1307.93,2,28.6522,2,2027,2943,0
0,55,152,66,2,3,3833,1,84,28.57,1362.93,2,30.7298,2,2351,3067,2
0,55,152,70,2,0,3446,2,84,30.3,1417.93,2,32.8073,3,1702,3190,2
0,55,152,74,2,1,2784,0,86,32.03,1472.93,2,34.8849,3,2025,3314,3
0,55,152,78,2,2,2819,1,87,33.76,1527.93,2,36.9625,3,2368,3438,1
0,55,152,82,2,3,3241,2,61,35.49,1582.93,2,39.04,3,2731,3562,2
0,55,152,86,2,0,3206,0,89,37.22,1637.93,2,41.1176,3,1966,3685,3
0,55,152,90,2,1,3504,1,65,38.95,1692.93,2,43.1952,3,2328,3809,1
0,55,152,94,2,2,4680,2,70,40.69,1747.93,2,45.2727,3,2709,3933,2
0,55,152,98,2,3,2921,0,64,42.42,1802.93,2,47.3503,3,3110,4057,0
0,55,152,102,2,0,3930,1,84,44.15,1857.93,2,49.4278,3,2230,4180,1
0,55,158,50,2,1,3114,2,67,20.03,1172.95,2,20.4846,1,1613,2639,2
0,55,158,54,2,2,2072,0,77,21.63,1227.95,2,22.4074,1,1903,2763,0
0,55,158,58,2,3,2887,1,85,23.23,1282.95,2,24.3301,1,2213,2887,1
0,55,158,62,2,0,3643,2,95,24.84,1337.95,2,26.2529,1,1606,3010,4
0,55,158,66,2,1,2539,0,61,26.44,1392.95,2,28.1757,2,1915,3134,0
0,55,158,70,2,2,2965,1,83,28.04,1447.95,2,30.0985,2,2244,3258,2
0,55,158,74,2,3,4328,2,95,29.64,1502.95,2,32.0212,2,2593,3382,2
0,55,158,78,2,0,3996,0,63,31.24,1557.95,2,33.944,3,1870,3505,0
0,55,158,82,2,1,3665,1,92,32.85,1612.95,2,35.8668,3,2218,3629,1
0,55,158,86,2,2,3453,2,77,34.45,1667.95,2,37.7895,3,2585,3753,2
0,55,158,90,2,3,4807,0,79,36.05,1722.95,2,39.7123,3,2972,3877,0
0,55,158,94,2,0,4240,1,81,37.65,1777.95,2,41.6351,3,2134,4000,1
0,55,158,98,2,1,5073,2,74,39.26,1832.95,2,43.5578,3,2520,4124,2
0,55,158,102,2,2,3738,0,71,40.86,1887.95,2,45.4806,3,2926,4248,0
0,55,164,50,2,3,2355,1,73,18.59,1202.97,2,18.7581,1,2075,2707,1
0,55,164,54,2,0,2689,2,94,20.08,1257.97,2,20.5428,1,1510,2830,4
0,55,164,58,2,1,2718,0,70,21.56,1312.97,2,22.3275,1,1805,2954,0
0,55,164,62,2,2,3570,1,60,23.05,1367.97,2,24.1121,1,2120,3078,1
0,55,164,66,2,3,3874,2,95,24.54,1422.97,2,25.8968,1,2455,3202,4
0,55,164,70,2,0,2827,0,69,26.03,1477.97,2,27.6814,2,1774,3325,0
0,55,164,74,2,1,3829,1,64,27.51,1532.97,2,29.4661,2,2108,3449,1
0,55,164,78,2,2,4216,2,88,29.0,1587.97,2,31.2507,2,2461,3573,2
0,55,164,82,2,3,4621,0,60,30.49,1642.97,2,33.0354,3,2834,3697,0
0,55,164,86,2,0,3553,1,94,31.98,1697.97,2,34.82,3,2038,3820,1
0,55,164,90,2,1,4339,2,85,33.46,1752.97,2,36.6047,3,2410,3944,2
0,55,164,94,2,2,4475,0,70,34.95,1807.97,2,38.3893,3,2802,4068,0
0,55,164,98,2,3,4317,1,89,36.44,1862.97,2,40.174,3,3214,4192,1
0,55,164,102,2,3,3064,2,83,37.92,1917.97,2,41.9586,3,3308,4315,4
0,55,170,50,2,0,2469,0,62,17.3,1232.99,2,17.2112,0,1480,2774,1
0,55,170,54,2,1,3072,1,62,18.69,1287.99,2,18.8721,1,1771,2898,1
0,55,170,58,2,2,3384,2,61,20.07,1342.99,2,20.533,1,2082,3022,2
0,55,170,62,2,3,4026,0,79,21.45,1397.99,2,22.1939,1,2412,3145,0
0,55,170,66,2,0,3988,1,71,22.84,1452.99,2,23.8548,1,1744,3269,1
0,55,170,70,2,1,3766,2,82,24.22,1507.99,2,25.5157,1,2073,3393,4
0,55,170,74,2,2,2884,0,69,25.61,1562.99,2,27.1766,2,2423,3517,0
0,55,170,78,2,3,2912,1,72,26.99,1617.99,2,28.8375,2,2791,3640,1
0,55,170,82,2,0,3388,2,83,28.37,1672.99,2,30.4984,2,2008,3764,2
0,55,170,86,2,1,4549,0,95,29.76,1727.99,2,32.1593,2,2376,3888,3
0,55,170,90,2,2,4573,1,76,31.14,1782.99,2,33.8202,3,2764,4012,0
0,55,170,94,2,3,4590,2,66,32.53,1837.99,2,35.4811,3,3171,4135,2
0,55,170,98,2,0,5239,0,87,33.91,1892.99,2,37.142,3,2272,4259,3
0,55,170,102,2,1,3726,1,79,35.29,1947.99,2,38.8029,3,2678,4383,1
0,55,176,50,2,2,2074,2,73,16.14,1263.0,2,15.8198,0,1958,2842,2
0,55,176,54,2,3,3054,0,60,17.43,1318.0,2,17.3694,0,2274,2966,1
0,55,176,58,2,0,3120,1,62,18.72,1373.0,2,18.919,1,1648,3089,1
0,55,176,62,2,1,2345,2,74,20.02,1428.0,2,20.4686,1,1964,3213,2
0,55,176,66,2,2,3303,0,87,21.31,1483.0,2,22.0182,1,2299,3337,0
0,55,176,70,2,3,2665,1,92,22.6,1538.0,2,23.5678,1,2653,3461,1
0,55,176,74,2,0,3728,2,63,23.89,1593.0,2,25.1174,1,1912,3584,2
0,55,176,78,2,1,3634,0,70,25.18,1648.0,2,26.6669,2,2266,3708,0
0,55,176,82,2,2,2759,1,84,26.47,1703.0,2,28.2165,2,2640,3832,2
0,55,176,86,2,3,3995,2,70,27.76,1758.0,2,29.7661,2,3033,3956,2
0,55,176,90,2,0,4202,0,90,29.05,1813.0,2,31.3157,2,2176,4079,3
0,55,176,94,2,1,5128,1,76,30.35,1868.0,2,32.8653,3,2569,4203,0
0,55,176,98,2,2,3764,2,88,31.64,1923.0,2,34.4149,3,2981,4327,4
0,55,176,102,2,3,3427,0,66,32.93,1978.0,2,35.9645,3,3412,4451,0
0,55,182,50,2,0,2153,1,78,15.09,1293.02,2,14.5638,0,1552,2909,1
0,55,182,54,2,1,3700,2,74,16.3,1348.02,2,16.0129,0,1854,3033,2
0,55,182,58,2,2,2431,0,70,17.51,1403.02,2,17.462,0,2175,3157,1
0,55,182,62,2,3,3346,1,60,18.72,1458.02,2,18.9111,1,2515,3281,1
0,55,182,66,2,0,3438,2,73,19.93,1513.02,2,20.3602,1,1816,3404,2
0,55,182,70,2,1,3069,0,85,21.13,1568.02,2,21.8093,1,2156,3528,0
0,55,182,74,2,2,2994,1,94,22.34,1623.02,2,23.2584,1,2516,3652,1
0,55,182,78,2,3,4304,2,60,23.55,1678.02,2,24.7075,1,2895,3776,2
0,55,182,82,2,0,3353,0,67,24.76,1733.02,2,26.1566,1,2080,3899,0
0,55,182,86,2,1,4787,1,93,25.96,1788.02,2,27.6057,2,2459,4023,2
0,55,182,90,2,2,3442,2,91,27.17,1843.02,2,29.0548,2,2857,4147,4
0,55,182,94,2,3,5167,0,71,28.38,1898.02,2,30.5039,2,3274,4271,0
0,55,182,98,2,0,4043,1,76,29.59,1953.02,2,31.953,2,2344,4394,1
0,55,182,102,2,1,5602,2,95,30.79,2008.02,2,33.4021,3,2761,4518,2
0,55,152,50,2,2,2777,0,60,21.64,1142.93,2,22.4195,1,1772,2572,0
0,55,152,54,2,3,3181,1,63,23.37,1197.93,2,24.4971,1,2066,2695,1
0,55,152,58,2,3,3580,2,61,25.1,1252.93,2,26.5747,2,2161,2819,2
0,55,152,62,2,0,2178,0,79,26.84,1307.93,2,28.6522,2,1570,2943,0
0,55,152,66,2,1,2484,1,84,28.57,1362.93,2,30.7298,2,1874,3067,2
0,55,152,70,2,2,4116,2,85,30.3,1417.93,2,32.8073,3,2198,3190,2
0,55,152,74,2,3,3049,0,63,32.03,1472.93,2,34.8849,3,2541,3314,0
0,55,152,78,2,0,2888,1,81,33.76,1527.93,2,36.9625,3,1834,3438,1
0,55,152,82,2,1,3704,2,70,35.49,1582.93,2,39.04,3,2177,3562,2
0,55,152,86,2,2,4201,0,81,37.22,1637.93,2,41.1176,3,2539,3685,3
0,55,152,90,2,3,4114,1,91,38.95,1692.93,2,43.1952,3,2920,3809,1
0,55,152,94,2,0,4719,2,71,40.69,1747.93,2,45.2727,3,2098,3933,2
0,55,152,98,2,1,5030,0,64,42.42,1802.93,2,47.3503,3,2479,4057,0
0,55,152,102,2,2,4306,1,82,44.15,1857.93,2,49.4278,3,2880,4180,1
0,55,158,50,2,3,2745,2,82,20.03,1172.95,2,20.4846,1,2023,2639,4
0,55,158,54,2,0,2293,0,69,21.63,1227.95,2,22.4074,1,1474,2763,0
0,55,158,58,2,1,3464,1,79,23.23,1282.95,2,24.3301,1,1764,2887,1
0,55,158,62,2,2,2800,2,90,24.84,1337.95,2,26.2529,1,2074,3010,4
0,55,158,66,2,3,3542,0,63,26.44,1392.95,2,28.1757,2,2403,3134,0
0,55,158,70,2,0,3290,1,87,28.04,1447.95,2,30.0985,2,1738,3258,2
0,55,158,74,2,1,3551,2,68,29.64,1502.95,2,32.0212,2,2067,3382,2
0,55,158,78,2,2,4066,0,80,31.24,1557.95,2,33.944,3,2415,3505,5
0,55,158,82,2,3,3121,1,78,32.85,1612.95,2,35.8668,3,2782,3629,1
0,55,158,86,2,0,4804,2,65,34.45,1667.95,2,37.7895,3,2002,3753,2
0,55,158,90,2,1,4070,0,61,36.05,1722.95,2,39.7123,3,2369,3877,0
0,55,158,94,2,2,4520,1,64,37.65,1777.95,2,41.6351,3,2756,4000,0
0,55,158,98,2,3,2969,2,87,39.26,1832.95,2,43.5578,3,3162,4124,4
0,55,158,102,2,0,3186,0,85,40.86,1887.95,2,45.4806,3,2266,4248,3
0,55,164,50,2,1,2030,1,77,18.59,1202.97,2,18.7581,1,1654,2707,1
0,55,164,54,2,2,2462,2,73,20.08,1257.97,2,20.5428,1,1950,2830,2
0,55,164,58,2,3,2068,0,93,21.56,1312.97,2,22.3275,1,2265,2954,0
0,55,164,62,2,0,2893,1,73,23.05,1367.97,2,24.1121,1,1642,3078,1
0,55,164,66,2,1,3714,2,76,24.54,1422.97,2,25.8968,1,1957,3202,2
0,55,164,70,2,2,3525,0,95,26.03,1477.97,2,27.6814,2,2291,3325,3
0,55,164,74,2,3,4036,1,60,27.51,1532.97,2,29.4661,2,2644,3449,1
0,55,164,78,2,0,4502,2,63,29.0,1587.97,2,31.2507,2,1906,3573,2
0,55,164,82,2,1,4658,0,72,30.49,1642.97,2,33.0354,3,2259,3697,0
0,55,164,86,2,2,4546,1,72,31.98,1697.97,2,34.82,3,2632,3820,0
0,55,164,90,2,3,5127,2,88,33.46,1752.97,2,36.6047,3,3024,3944,2
0,55,164,94,2,0,2848,0,85,34.95,1807.97,2,38.3893,3,2170,4068,3
0,55,164,98,2,1,3060,1,72,36.44,1862.97,2,40.174,3,2562,4192,1
0,55,164,102,2,2,4229,2,85,37.92,1917.97,2,41.9586,3,2973,4315,2
0,55,170,50,2,3,2275,0,93,17.3,1232.99,2,17.2112,0,2127,2774,1
0,55,170,54,2,0,3130,1,88,18.69,1287.99,2,18.8721,1,1546,2898,1
0,55,170,58,2,1,2780,2,65,20.07,1342.99,2,20.533,1,1847,3022,2
0,55,170,62,2,2,2611,0,84,21.45,1397.99,2,22.1939,1,2167,3145,0
0,55,170,66,2,3,2975,1,71,22.84,1452.99,2,23.8548,1,2506,3269,1
0,55,170,70,2,3,3630,2,84,24.22,1507.99,2,25.5157,1,2601,3393,4
0,55,170,74,2,0,4572,0,90,25.61,1562.99,2,27.1766,2,1876,3517,3
0,55,170,78,2,1,4514,1,75,26.99,1617.99,2,28.8375,2,2225,3640,1
0,55,170,82,2,2,4893,2,76,28.37,1672.99,2,30.4984,2,2593,3764,2
0,55,170,86,2,3,3227,0,93,29.76,1727.99,2,32.1593,2,2981,3888,3
0,55,170,90,2,0,4413,1,87,31.14,1782.99,2,33.8202,3,2140,4012,1
0,55,170,94,2,1,4508,2,71,32.53,1837.99,2,35.4811,3,2527,4135,2
0,55,170,98,2,2,4515,0,71,33.91,1892.99,2,37.142,3,2934,4259,0
0,55,170,102,2,3,5216,1,63,35.29,1947.99,2,38.8029,3,3360,4383,0
0,55,176,50,2,0,2472,2,92,16.14,1263.0,2,15.8198,0,1516,2842,4
0,55,176,54,2,1,3025,0,92,17.43,1318.0,2,17.3694,0,1812,2966,1
0,55,176,58,2,2,3923,1,73,18.72,1373.0,2,18.919,1,2128,3089,1
0,55,176,62,2,3,3052,2,89,20.02,1428.0,2,20.4686,1,2463,3213,4
0,55,176,66,2,0,3937,0,79,21.31,1483.0,2,22.0182,1,1780,3337,0
0,55,176,70,2,1,3391,1,63,22.6,1538.0,2,23.5678,1,2115,3461,1
0,55,176,74,2,2,4014,2,86,23.89,1593.0,2,25.1174,1,2469,3584,4
0,55,176,78,2,3,4042,0,94,25.18,1648.0,2,26.6669,2,2843,3708,3
0,55,176,82,2,0,3908,1,81,26.47,1703.0,2,28.2165,2,2044,3832,2
0,55,176,86,2,1,3718,2,84,27.76,1758.0,2,29.7661,2,2417,3956,2
0,55,176,90,2,2,3590,0,91,29.05,1813.0,2,31.3157,2,2810,4079,3
0,55,176,94,2,3,2942,1,66,30.35,1868.0,2,32.8653,3,3222,4203,1
0,55,176,98,2,0,4240,2,61,31.64,1923.0,2,34.4149,3,2308,4327,2
0,55,176,102,2,1,4896,0,71,32.93,1978.0,2,35.9645,3,2720,4451,0
0,55,182,50,2,2,3491,1,84,15.09,1293.02,2,14.5638,0,2004,2909,1
0,55,182,54,2,3,2214,2,63,16.3,1348.02,2,16.0129,0,2325,3033,2
0,55,182,58,2,0,2589,0,74,17.51,1403.02,2,17.462,0,1684,3157,1
0,55,182,62,2,1,3313,1,88,18.72,1458.02,2,18.9111,1,2005,3281,1
0,55,182,66,2,2,3711,2,79,19.93,1513.02,2,20.3602,1,2345,3404,2
0,55,182,70,2,3,3316,0,80,21.13,1568.02,2,21.8093,1,2705,3528,0
0,55,182,74,2,0,3250,1,94,22.34,1623.02,2,23.2584,1,1948,3652,1
0,55,182,78,2,1,3549,2,64,23.55,1678.02,2,24.7075,1,2307,3776,2
0,55,182,82,2,2,3002,0,89,24.76,1733.02,2,26.1566,1,2686,3899,0
0,55,182,86,2,3,4989,1,77,25.96,1788.02,2,27.6057,2,3084,4023,1
0,55,182,90,2,0,2903,2,65,27.17,1843.02,2,29.0548,2,2212,4147,4
0,55,182,94,2,1,5125,0,70,28.38,1898.02,2,30.5039,2,2610,4271,0
0,55,182,98,2,2,4746,1,79,29.59,1953.02,2,31.953,2,3027,4394,1
0,55,182,102,2,3,3795,2,66,30.79,2008.02,2,33.4021,3,3464,4518,4
0,60,152,50,2,0,3070,0,72,21.64,1109.16,2,23.5695,1,1331,2496,0
0,60,152,54,2,1,2672,1,70,23.37,1164.16,2,25.6471,1,1601,2619,1
0,60,152,58,2,2,2249,2,88,25.1,1219.16,2,27.7247,2,1890,2743,1
0,60,152,62,2,3,2179,0,77,26.84,1274.16,2,29.8022,2,2198,2867,0
0,60,152,66,2,0,2213,1,85,28.57,1329.16,2,31.8798,2,1595,2991,2
0,60,152,70,2,1,2865,2,73,30.3,1384.16,2,33.9573,3,1903,3114,2
0,60,152,74,2,2,2396,0,83,32.03,1439.16,2,36.0349,3,2231,3238,3
0,60,152,78,2,3,3933,1,83,33.76,1494.16,2,38.1125,3,2577,3362,0
0,60,152,82,2,3,4148,2,85,35.49,1549.16,2,40.19,3,2672,3486,2
0,60,152,86,2,0,4223,0,88,37.22,1604.16,2,42.2676,3,1925,3609,3
0,60,152,90,2,1,4741,1,79,38.95,1659.16,2,44.3452,3,2281,3733,0
0,60,152,94,2,2,4088,2,94,40.69,1714.16,2,46.4227,3,2657,3857,2
0,60,152,98,2,3,4259,0,72,42.42,1769.16,2,48.5003,3,3052,3981,0
0,60,152,102,2,0,4227,1,81,44.15,1824.16,2,50.5778,3,2189,4104,1
0,60,158,50,2,1,2204,2,68,20.03,1139.17,2,21.6346,1,1566,2563,2
0,60,158,54,2,2,3439,0,70,21.63,1194.17,2,23.5574,1,1851,2687,0
0,60,158,58,2,3,2867,1,82,23.23,1249.17,2,25.4801,1,2155,2811,1
0,60,158,62,2,0,2964,2,67,24.84,1304.17,2,27.4029,1,1565,2934,2
0,60,158,66,2,1,2508,0,86,26.44,1359.17,2,29.3257,2,1869,3058,3
0,60,158,70,2,2,3914,1,83,28.04,1414.17,2,31.2485,2,2192,3182,2
0,60,158,74,2,3,3306,2,66,29.64,1469.17,2,33.1712,2,2534,3306,2
0,60,158,78,2,0,2778,0,95,31.24,1524.17,2,35.094,3,1829,3429,3
0,60,158,82,2,1,3482,1,82,32.85,1579.17,2,37.0168,3,2171,3553,1
0,60,158,86,2,2,4743,2,75,34.45,1634.17,2,38.9395,3,2533,3677,2
0,60,158,90,2,3,2698,0,73,36.05,1689.17,2,40.8623,3,2914,3801,0
0,60,158,94,2,0,4670,1,77,37.65,1744.17,2,42.7851,3,2093,3924,0
0,60,158,98,2,1,5060,2,66,39.26,1799.17,2,44.7078,3,2474,4048,2
0,60,158,102,2,2,3880,0,92,40.86,1854.17,2,46.6306,3,2874,4172,3
0,60,164,50,2,3,2131,1,88,18.59,1169.19,2,19.9081,1,2017,2631,1
0,60,164,54,2,0,2231,2,81,20.08,1224.19,2,21.6928,1,1469,2754,4
0,60,164,58,2,1,2101,0,90,21.56,1279.19,2,23.4775,1,1759,2878,0
0,60,164,62,2,2,2191,1,94,23.05,1334.19,2,25.2621,1,2068,3002,1
0,60,164,66,2,3,2844,2,71,24.54,1389.19,2,27.0468,1,2396,3126,2
0,60,164,70,2,0,3867,0,77,26.03,1444.19,2,28.8314,2,1733,3249,0
0,60,164,74,2,1,3103,1,79,27.51,1499.19,2,30.6161,2,2061,3373,1
0,60,164,78,2,2,3287,2,63,29.0,1554.19,2,32.4007,2,2409,3497,2
0,60,164,82,2,3,2752,0,62,30.49,1609.19,2,34.1854,3,2776,3621,0
0,60,164,86,2,0,3632,1,63,31.98,1664.19,2,35.97,3,1997,3744,1
0,60,164,90,2,1,4951,2,75,33.46,1719.19,2,37.7547,3,2364,3868,2
0,60,164,94,2,2,4311,0,68,34.95,1774.19,2,39.5393,3,2750,3992,0
0,60,164,98,2,3,4568,1,72,36.44,1829.19,2,41.324,3,3155,4116,0
0,60,164,102,2,0,3773,2,71,37.92,1884.19,2,43.1086,3,2261,4239,4
0,60,170,50,2,1,3238,0,95,17.3,1199.21,2,18.3612,0,1649,2698,1
0,60,170,54,2,2,2399,1,79,18.69,1254.21,2,20.0221,1,1944,2822,1
0,60,170,58,2,3,2563,2,62,20.07,1309.21,2,21.683,1,2258,2946,2
0,60,170,62,2,0,2333,0,81,21.45,1364.21,2,23.3439,1,1637,3069,0
0,60,170,66,2,1,3385,1,89,22.84,1419.21,2,25.0048,1,1951,3193,1
0,60,170,70,2,2,3416,2,94,24.22,1474.21,2,26.6657,1,2285,3317,4
0,60,170,74,2,3,4026,0,85,25.61,1529.21,2,28.3266,2,2638,3441,3
0,60,170,78,2,0,4527,1,71,26.99,1584.21,2,29.9875,2,1901,3564,1
0,60,170,82,2,1,3541,2,90,28.37,1639.21,2,31.6484,2,2254,3688,2
0,60,170,86,2,2,2668,0,60,29.76,1694.21,2,33.3093,2,2626,3812,0
0,60,170,90,2,3,4093,1,65,31.14,1749.21,2,34.9702,3,3017,3936,1
0,60,170,94,2,3,4790,2,73,32.53,1804.21,2,36.6311,3,3112,4059,2
0,60,170,98,2,0,4811,0,65,33.91,1859.21,2,38.292,3,2231,4183,0
0,60,170,102,2,1,3704,1,67,35.29,1914.21,2,39.9529,3,2632,4307,1
0,60,176,50,2,2,2710,2,95,16.14,1229.23,2,16.9698,0,1905,2766,4
0,60,176,54,2,3,3150,0,69,17.43,1284.23,2,18.5194,0,2215,2890,1
0,60,176,58,2,0,2802,1,90,18.72,1339.23,2,20.069,1,1607,3013,1
0,60,176,62,2,1,2541,2,76,20.02,1394.23,2,21.6186,1,1917,3137,2
0,60,176,66,2,2,3848,0,78,21.31,1449.23,2,23.1682,1,2246,3261,0
0,60,176,70,2,3,2674,1,65,22.6,1504.23,2,24.7178,1,2595,3385,1
0,60,176,74,2,0,3122,2,70,23.89,1559.23,2,26.2674,1,1871,3508,2
0,60,176,78,2,1,2942,0,72,25.18,1614.23,2,27.8169,2,2220,3632,0
0,60,176,82,2,2,4319,1,60,26.47,1669.23,2,29.3665,2,2587,3756,1
0,60,176,86,2,3,4888,2,72,27.76,1724.23,2,30.9161,2,2974,3880,2
0,60,176,90,2,0,4764,0,76,29.05,1779.23,2,32.4657,2,2135,4003,0
0,60,176,94,2,1,4664,1,80,30.35,1834.23,2,34.0153,3,2522,4127,5
0,60,176,98,2,2,3698,2,85,31.64,1889.23,2,35.5649,3,2928,4251,4
0,60,176,102,2,3,5381,0,66,32.93,1944.23,2,37.1145,3,3354,4375,0
0,60,182,50,2,0,2748,1,90,15.09,1259.25,2,15.7138,0,1511,2833,1
0,60,182,54,2,1,2927,2,67,16.3,1314.25,2,17.1629,0,1807,2957,2
0,60,182,58,2,2,3420,0,68,17.51,1369.25,2,18.612,0,2122,3081,1
0,60,182,62,2,3,2371,1,61,18.72,1424.25,2,20.0611,1,2457,3205,1
0,60,182,66,2,0,3295,2,87,19.93,1479.25,2,21.5102,1,1775,3328,4
0,60,182,70,2,1,4350,0,77,21.13,1534.25,2,22.9593,1,2110,3452,0
0,60,182,74,2,2,4577,1,93,22.34,1589.25,2,24.4084,1,2463,3576,1
0,60,182,78,2,3,2701,2,80,23.55,1644.25,2,25.8575,1,2836,3700,4
0,60,182,82,2,0,4282,0,73,24.76,1699.25,2,27.3066,1,2039,3823,0
0,60,182,86,2,1,4934,1,68,25.96,1754.25,2,28.7557,2,2412,3947,1
0,60,182,90,2,2,4396,2,63,27.17,1809.25,2,30.2048,2,2804,4071,2
0,60,182,94,2,3,5159,0,75,28.38,1864.25,2,31.6539,2,3216,4195,0
0,60,182,98,2,0,3714,1,88,29.59,1919.25,2,33.103,2,2303,4318,2
0,60,182,102,2,1,5020,2,82,30.79,1974.25,2,34.5521,3,2715,4442,2
0,60,152,50,2,2,1847,0,71,21.64,1109.16,2,23.5695,1,1719,2496,0
0,60,152,54,2,3,2017,1,68,23.37,1164.16,2,25.6471,1,2008,2619,1
0,60,152,58,2,0,3155,2,79,25.1,1219.16,2,27.7247,2,1463,2743,2
0,60,152,62,2,1,3555,0,95,26.84,1274.16,2,29.8022,2,1752,2867,3
0,60,152,66,2,2,3140,1,67,28.57,1329.16,2,31.8798,2,2060,2991,1
0,60,152,70,2,3,4018,2,84,30.3,1384.16,2,33.9573,3,2388,3114,2
0,60,152,74,2,0,2688,0,60,32.03,1439.16,2,36.0349,3,1727,3238,0
0,60,152,78,2,1,3395,1,64,33.76,1494.16,2,38.1125,3,2054,3362,1
0,60,152,82,2,2,4183,2,93,35.49,1549.16,2,40.19,3,2401,3486,2
0,60,152,86,2,3,4403,0,76,37.22,1604.16,2,42.2676,3,2767,3609,0
0,60,152,90,2,0,4629,1,71,38.95,1659.16,2,44.3452,3,1991,3733,0
0,60,152,94,2,1,4397,2,71,40.69,1714.16,2,46.4227,3,2357,3857,2
0,60,152,98,2,2,3941,0,91,42.42,1769.16,2,48.5003,3,2742,3981,3
0,60,152,102,2,3,5048,1,60,44.15,1824.16,2,50.5778,3,3147,4104,0
0,60,158,50,2,3,2743,2,85,20.03,1139.17,2,21.6346,1,1965,2563,4
0,60,158,54,2,0,2821,0,68,21.63,1194.17,2,23.5574,1,1433,2687,0
0,60,158,58,2,1,3570,1,83,23.23,1249.17,2,25.4801,1,1718,2811,1
0,60,158,62,2,2,3697,2,81,24.84,1304.17,2,27.4029,1,2021,2934,4
0,60,158,66,2,3,3731,0,85,26.44,1359.17,2,29.3257,2,2345,3058,3
0,60,158,70,2,0,3086,1,76,28.04,1414.17,2,31.2485,2,1697,3182,1
0,60,158,74,2,1,4033,2,83,29.64,1469.17,2,33.1712,2,2020,3306,2
0,60,158,78,2,2,2949,0,72,31.24,1524.17,2,35.094,3,2362,3429,0
0,60,158,82,2,3,3233,1,88,32.85,1579.17,2,37.0168,3,2724,3553,1
0,60,158,86,2,0,3603,2,91,34.45,1634.17,2,38.9395,3,1961,3677,2
0,60,158,90,2,1,3193,0,60,36.05,1689.17,2,40.8623,3,2323,3801,0
0,60,158,94,2,2,4003,1,82,37.65,1744.17,2,42.7851,3,2703,3924,1
0,60,158,98,2,3,4048,2,92,39.26,1799.17,2,44.7078,3,3104,4048,2
0,60,158,102,2,0,4088,0,95,40.86,1854.17,2,46.6306,3,2225,4172,3
0,60,164,50,2,1,3394,1,75,18.59,1169.19,2,19.9081,1,1608,2631,1
0,60,164,54,2,2,2534,2,61,20.08,1224.19,2,21.6928,1,1897,2754,2
0,60,164,58,2,3,3454,0,72,21.56,1279.19,2,23.4775,1,2207,2878,0
0,60,164,62,2,0,2522,1,74,23.05,1334.19,2,25.2621,1,1601,3002,1
0,60,164,66,2,1,3282,2,75,24.54,1389.19,2,27.0468,1,1910,3126,2
0,60,164,70,2,2,3769,0,64,26.03,1444.19,2,28.8314,2,2238,3249,0
0,60,164,74,2,3,4115,1,88,27.51,1499.19,2,30.6161,2,2586,3373,2
0,60,164,78,2,0,4441,2,80,29.0,1554.19,2,32.4007,2,1865,3497,2
0,60,164,82,2,1,4019,0,73,30.49,1609.19,2,34.1854,3,2213,3621,0
0,60,164,86,2,2,4344,1,87,31.98,1664.19,2,35.97,3,2579,3744,0
0,60,164,90,2,3,2708,2,85,33.46,1719.19,2,37.7547,3,2966,3868,4
0,60,164,94,2,0,3194,0,67,34.95,1774.19,2,39.5393,3,2129,3992,0
0,60,164,98,2,1,5186,1,87,36.44,1829.19,2,41.324,3,2515,4116,0
0,60,164,102,2,2,3307,2,89,37.92,1884.19,2,43.1086,3,2920,4239,4
